store_code	latitude	longitude
24958	24.858333	67.2015055
24959	24.8358159	67.2575859
24962	24.8537684	67.3341091
24963	24.84329	67.1988583
24965	24.8309464	67.2577446
24966	24.8263991	67.2525592
24967	24.8364762	67.2421168
24968	24.8407043	67.1656711
24973	24.8376806	67.2098311
24974	24.8180006	67.1720723
24975	24.8320103	67.170394
24976	24.8351767	67.1760567
24977	24.8445375	67.1744731
24978	24.8460269	67.1691392
24981	24.8555639	67.210846
24985	24.8491584	67.3407274
24988	24.8433126	67.1915399
24991	24.8415055	67.1762737
24998	24.8278737	67.2577248
25000	24.8397292	67.1806494
25006	24.8617729	67.2657006
25007	24.8489709	67.1965261
25009	24.8350905	67.1714763
25010	24.8602333	67.28522
25012	24.8732844	67.3649212
25013	24.8320646	67.1682023
25017	24.84768	67.3401533
25020	24.83618	67.2457633
25022	24.8737283	67.3637333
25023	24.8567282	67.2128656
25024	24.8704574	67.3726275
25026	24.8585837	67.2198427
25030	24.8720691	67.3692226
25031	24.8646664	67.2326226
25032	24.8599068	67.202284
25034	24.8597415	67.2000332
25035	24.834616	67.2439081
25036	24.8682714	67.3540446
25037	24.8688139	67.3538663
25040	24.85963	67.25656
25041	24.8351687	67.2152864
25045	24.8531962	67.2253971
25046	24.8392317	67.2782967
		
25048	24.853937	67.2609757
25049	24.8615781	67.2647682
25051	24.855915	67.2412583
25053	24.8467712	67.1835505
25055	24.8371566	67.1780651
25057	24.8390006	67.1770881
25058	24.8657383	67.29428
25059	24.8303875	67.1747
25060	24.8399179	67.2000652
25061	24.8732696	67.3591968
25064	24.8334072	67.2378349
25065	24.8629175	67.3222922
25066	24.8341583	67.2373533
25068	24.8592733	67.2017383
25069	24.8478645	67.2296343
25072	24.8365248	67.2569168
25073	24.82565	67.1688465
25077	24.8458179	67.1784687
25078	24.8447031	67.1673312
25083	24.8423708	67.1644152
25084	24.8454372	67.1811368
25086	24.8389699	67.2648197
25090	24.86648	67.2817267
25091	24.8314621	67.2274434
25092	24.8743768	67.3631667
25095	24.8432064	67.2020138
25097	24.8371203	67.1810909
25098	24.8578689	67.2032187
25099	24.8351787	67.2458582
25101	24.84407	67.1652696
25103	24.83777	67.2183617
25105	24.8247934	67.2597849
25106	24.8175537	67.172179
25109	24.8509359	67.2639736
25110	24.8442633	67.2180883
25111	24.8394952	67.1862884
25113	24.8589699	67.2139389
25115	24.8705014	67.3679273
25116	24.8618053	67.216787
25117	24.8540024	67.2933345
25120	24.852713	67.2429266
25122	24.865976	67.3197241
25126	24.8589862	67.3349162
25129	24.8533402	67.2476341
25130	24.8421974	67.2120308
25132	24.8441575	67.177913
25133	24.8447433	67.21593
25135	24.8588322	67.2587306
25139	24.8577066	67.2393517
25140	24.864675	67.2834813
25143	24.8388722	67.2700866
25147	24.8362467	67.214605
25148	24.8594072	67.2062916
25149	24.8723179	67.3572108
25150	24.8469039	67.2058222
25151	24.8309431	67.2309986
25160	24.8365583	67.2501608
25162	24.8565789	67.1960532
25163	24.846965	67.229365
25164	24.8453375	67.2284226
25165	24.8330843	67.226871
25166	24.8605017	67.2661817
25167	24.8632863	67.3394395
25168	24.8297044	67.2307422
25169	24.846932	67.2297016
25170	24.848499	67.2241254
25172	24.8305143	67.2597883
25173	24.8564709	67.1865071
25174	24.847185	67.2129233
25175	24.8460579	67.1990454
25178	24.866905	67.2827467
25179	24.82549	67.2537433
25180	24.8448536	67.1938921
25183	24.8204726	67.1675759
25185	24.855415	67.26105
25186	24.8469118	67.2291908
25187	24.8666933	67.3193083
25188	24.819042	67.1813366
25189	24.8255655	67.1799856
25191	24.8701445	67.3535602
25194	24.8196997	67.173618
25198	24.8352957	67.2095702
25199	24.8546967	67.26851
25201	24.8468804	67.2058207
25204	24.8468212	67.169005
25210	24.8400783	67.2652933
25214	24.8412883	67.1657567
25215	24.869885	67.2818829
25216	24.8490614	67.2614678
25217	24.8623387	67.2658976
25218	24.852315	67.3397917
25219	24.8664726	67.2967066
25221	24.8587981	67.3402523
25222	24.8351124	67.2110848
25224	24.8388683	67.26594
25227	24.8445049	67.1752513
		
25236	24.8597968	67.33558
25238	24.834588	67.2268766
25241	24.8367817	67.2446283
25243	24.8383283	67.1901049
25247	24.8286783	67.1758683
25251	24.8212892	67.1746082
25252	24.8341237	67.2269555
25253	24.8331467	67.1730397
25255	24.8689213	67.3597608
25256	24.8560937	67.2069063
25260	24.8431269	67.1914147
25261	24.8581283	67.2646717
25263	24.8340035	67.2576045
25267	24.8588411	67.2020688
25269	24.8499565	67.2251808
25272	24.8487867	67.2517
25275	24.8320504	67.1720179
25278	24.8241266	67.1782645
25279	24.8562926	67.2123371
25282	24.8597789	67.1996
25284	24.844275	67.1840233
25289	24.85203	67.33761
25290	24.8604992	67.2120954
25296	24.8636917	67.232855
25297	24.8351876	67.2597991
25300	24.8399201	67.2659025
25301	24.86244	67.2637217
25304	24.8697683	67.24598
25306	24.8721261	67.3695029
25307	24.8473126	67.2129553
25308	24.8173074	67.1682955
25315	24.869461	67.365889
25316	24.8421884	67.1860506
25318	24.8322989	67.1689551
25320	24.8537172	67.2730459
25322	24.8565615	67.2732975
25324	24.8304749	67.2233931
25326	24.8645629	67.3127926
25328	24.8465634	67.2276859
25329	24.826612	67.2536523
25332	24.855758	67.1910503
25333	24.8468433	67.1964067
25334	24.8711846	67.3666565
25336	24.8597784	67.2565145
25338	24.8711073	67.3599355
25340	24.8515878	67.3408752
25347	24.8497717	67.206715
25350	24.85228	67.2051917
25354	24.8371211	67.2208551
25356	24.8291183	67.174145
25358	24.8190649	67.18134
25359	24.848715	67.2057433
25360	24.83074	67.231855
25361	24.8768527	67.3651811
25362	24.8495	67.3388667
25363	24.8320605	67.2320077
25366	24.8381129	67.1729928
25369	24.8544342	67.3410149
25370	24.8389147	67.1860866
25376	24.8509061	67.2624952
25377	24.7890456	67.3394983
25378	24.8526882	67.3409075
25379	24.8371021	67.1838382
25380	24.8400617	67.26698
25381	24.8570933	67.2238034
25382	24.8651	67.231595
25383	24.8562527	67.2210864
25384	24.8498416	67.2086046
25386	24.8613333	67.2097633
25389	24.8398212	67.1968817
25392	24.855075	67.3384283
25393	24.8848667	67.2696117
25394	24.8468542	67.2239778
25395	24.8214202	67.1681458
25396	24.8531099	67.261728
25397	24.8684795	67.2823621
25399	24.8651517	67.1618825
25401	24.8672068	67.2965739
25404	24.8563096	67.2752542
25406	24.8720867	67.3796267
25410	24.8671536	67.3541121
25411	24.8457814	67.1871593
25413	24.8656757	67.3516772
25414	24.8188963	67.1814077
25418	24.8732812	67.3606708
25419	24.8271696	67.2537025
25421	24.8714469	67.3563123
25424	24.8487153	67.3053461
25428	24.8445242	67.2022091
25430	24.8592533	67.2095583
25431	24.8478014	67.3313458
25432	24.840785	67.1687833
25433	24.8175504	67.168223
25436	24.8534133	67.34027
25437	24.8705024	67.3679262
25440	24.8389491	67.2659687
25441	24.8490845	67.1675001
25442	24.8392933	67.2812667
25444	24.837005	67.21348
25448	24.8572742	67.2860516
25449	24.871595	67.3601886
25450	24.8646422	67.2329572
25451	24.8563517	67.2105933
25452	24.8697983	67.24635
25459	24.8446423	67.1901356
25460	24.8428251	67.1974973
25462	24.8708359	67.3655673
25465	24.8250395	67.2076378
25466	24.8532242	67.3410717
25468	24.8489246	67.1994969
25471	24.8580678	67.342135
25474	24.8556167	67.2665517
		
25477	24.8379644	67.1796368
25478	24.8368975	67.1772829
25479	24.8462983	67.2270317
25480	24.8332333	67.2091907
25481	24.82231	67.169235
25482	24.8363352	67.2414955
25483	24.8348067	67.2380517
25485	24.8366713	67.1693806
25486	24.8587608	67.2070343
25487	24.8322773	67.1677761
25488	24.8466819	67.1943302
25489	24.8455312	67.1916677
25490	24.8494181	67.2613308
25491	24.8489509	67.1994815
25492	24.8209692	67.1802748
25497	24.8264433	67.2618983
25499	24.8202397	67.1800098
25500	24.8724013	67.3670308
25501	24.8185358	67.1680179
25504	24.8365502	67.2558909
25510	24.8245195	67.1696308
25511	24.8311641	67.1738614
25513	24.8370655	67.1836767
25514	24.8369528	67.173353
25519	24.8387989	67.1860574
25520	24.8583567	67.21232
25522	24.8591055	67.2031217
25523	24.8580967	67.2135817
25524	24.8577921	67.2193446
25527	24.8754967	67.25546
25528	24.8522368	67.2626818
25529	24.8513573	67.1677531
25533	24.8567149	67.2908793
25535	24.8576706	67.2204454
25537	24.8507717	67.2637567
25538	24.8530666	67.2621415
25540	24.865035	67.23259
25542	24.8723444	67.3546471
25543	24.8570585	67.2238083
25544	24.8522611	67.2622875
25546	24.8592498	67.21243
25547	24.87013	67.3527967
25549	24.871763	67.3645533
25550	24.8595683	67.2678867
25551	24.83826	67.2650333
25556	24.8716366	67.3602078
25557	24.8478733	67.2117517
25558	24.8512865	67.2240154
25559	24.8497571	67.226734
25560	24.858055	67.2465183
25562	24.8510158	67.24314
25564	24.8227768	67.1692824
25565	24.8514482	67.2610345
25566	24.836559	67.1685398
25567	24.8466909	67.2013242
25569	24.8336188	67.1653005
25571	24.8586671	67.3425702
25572	24.8292083	67.2253717
25575	24.7883528	67.3403558
25576	24.835285	67.2450067
25579	24.8189541	67.1809398
25580	24.8253232	67.2618483
25584	24.8301163	67.2511673
25588	24.8328217	67.2265033
25589	24.8483126	67.2029629
25595	24.824415	67.17229
25602	24.8565962	67.1895573
25603	24.8347217	67.2312867
25604	24.8654034	67.3103434
25605	24.8504627	67.1671297
25611	24.8340687	67.1788754
25613	24.8501769	67.1671404
25615	24.8173187	67.1682859
25616	24.8707732	67.3531392
25618	24.8196129	67.1733633
25619	24.8290068	67.1756477
25620	24.8594089	67.2065536
25621	24.8569131	67.2025627
25626	24.838326	67.2067618
25630	24.8467339	67.1990826
25640	24.8269683	67.253595
25642	24.856555	67.19543
25644	24.8352797	67.2436163
25645	24.8221253	67.168202
25646	24.8346781	67.2311322
25648	24.8275075	67.2539355
25649	24.8498533	67.3407239
25651	24.8491385	67.2668298
25653	24.83491	67.2090514
25656	24.8302736	67.174683
25657	24.8364733	67.26306
25659	24.8529583	67.3314517
25660	24.8214113	67.1681762
25661	24.856635	67.20276
25662	24.8596117	67.3335383
25663	24.843226	67.2019776
25664	24.8639864	67.1617741
25666	24.8366337	67.1859893
25667	24.8411188	67.1739521
25671	24.8679936	67.331313
25673	24.8723004	67.3698277
25674	24.854565	67.238735
25675	24.8392476	67.1975543
25680	24.8583753	67.2028605
25681	24.8727417	67.3637017
25683	24.8415961	67.1684914
25688	24.8446522	67.196731
25689	24.8403854	67.1781392
25690	24.8386139	67.1797506
25691	24.8732692	67.3649311
25692	24.8426833	67.187935
25693	24.8438074	67.1711414
25696	24.857223	67.3418098
25697	24.8513546	67.3408235
25698	24.8304965	67.2234437
25700	24.8570164	67.2791685
25707	24.8485991	67.2061512
25709	24.8230388	67.1812143
25710	24.8730589	67.3582765
25711	24.8486629	67.2000687
25713	24.853047	67.1806283
25716	24.8323269	67.1779317
25717	24.8518433	67.2243916
25723	24.8378627	67.1913385
25726	24.8430708	67.1914316
25733	24.8359256	67.2268601
25734	24.8566233	67.1935501
25735	24.8320533	67.168225
25738	24.8727911	67.3634397
25740	24.864899	67.3117356
25741	24.8615011	67.210858
25743	24.8475666	67.1896
25746	24.8391117	67.2680683
25749	24.8710381	67.365902
25750	24.831049	67.2443622
25751	24.8720697	67.3692225
25752	24.8403833	67.2259383
25753	24.8746214	67.3644972
25756	24.8574357	67.2104393
25757	24.8349317	67.2131217
25758	24.8851002	67.2691258
25761	24.8544753	67.2931693
25764	24.8378585	67.2061541
25765	24.847635	67.3369567
25767	24.86797	67.3189167
25768	24.83714	67.2201033
25769	24.8713383	67.3420167
25770	24.8397783	67.180615
25772	24.8577539	67.2206861
25773	24.8752384	67.2554778
25777	24.8487802	67.2594715
25778	24.833272	67.2226946
25779	24.8591952	67.2059896
25783	24.8518615	67.211704
25785	24.8628017	67.2658962
25786	24.8567817	67.24621
25789	24.8732739	67.364926
25791	24.8755738	67.3665231
25794	24.8572678	67.1912406
25795	24.8467241	67.2017679
25797	24.8569283	67.2025517
25798	24.8342957	67.2281939
25799	24.8455292	67.1959254
25801	24.8539067	67.2428517
25802	24.8719503	67.3526494
25803	24.8464533	67.1690867
25805	24.86465	67.3125491
25806	24.8318359	67.2256647
25808	24.8427637	67.1877958
25810	24.8322233	67.2266317
25811	24.8257497	67.1689978
25813	24.856603	67.1960376
25816	24.8469486	67.1994105
25817	24.8318343	67.2228786
25818	24.8508544	67.2422388
25821	24.8530874	67.2106079
25822	24.8366022	67.1890486
25825	24.8486024	67.2058791
25828	24.8513017	67.3393983
25833	24.8368867	67.2153983
25835	24.8173806	67.1683413
25837	24.8480239	67.227013
25838	24.8485043	67.2241425
25839	24.858297	67.2077165
25840	24.8467814	67.199162
25841	24.8375991	67.1648185
25842	24.8399576	67.1739894
25844	24.8713383	67.3420167
25848	24.8428913	67.1708786
25849	24.8352083	67.243505
25851	24.8349054	67.1674463
25854	24.8472925	67.2278101
25856	24.839455	67.1978933
25857	24.844732	67.1808009
25859	24.8497717	67.206715
25860	24.8613569	67.2097793
25861	24.8715448	67.2510676
25862	24.8497717	67.206715
25863	24.8622117	67.2710967
25867	24.85417	67.244775
25871	24.8362483	67.2640267
25874	24.7863968	67.3411953
25876	24.8480667	67.2261667
25877	24.842022	67.2121877
25879	24.8690417	67.3761317
25880	24.8392467	67.2763917
25882	24.8601853	67.2564741
25883	24.832457	67.2620513
25886	24.8476766	67.1731
25887	24.8467223	67.1834055
25889	24.83205	67.2284167
25890	24.8565993	67.189571
25891	24.8539398	67.3409631
25894	24.8650083	67.2945294
25897	24.8358096	67.227211
25898	24.8327772	67.2393025
25906	24.8210362	67.2016589
25907	24.8646219	67.1594097
25910	24.8288771	67.2252889
25913	24.8351073	67.2113636
25915	24.8255978	67.1798678
25916	24.845679	67.19191
25918	24.8228798	67.1728084
25921	24.8478167	67.3130833
25922	24.83917	67.26798
25925	24.8310668	67.26195
25926	24.86071	67.2075733
25927	24.8390234	67.2660241
25929	24.8445434	67.1797253
25934	24.8514472	67.2729084
25936	24.867329	67.3061062
25937	24.8672883	67.2813683
25938	24.8305584	67.2256784
25939	24.8578622	67.3406779
25940	24.8483536	67.2007651
25941	24.8553058	67.215239
25942	24.8321027	67.2509941
25944	24.8187633	67.1681583
25945	24.8505383	67.2086799
25946	24.8314696	67.2256582
25947	24.8190833	67.1701383
25948	24.8296491	67.2236292
25949	24.8528833	67.3400833
25950	24.8529383	67.3357183
25951	24.8374376	67.1941766
25952	24.83563	67.2631317
25955	24.8537389	67.3338121
25958	24.85903	67.3349833
25959	24.8452905	67.1952128
25960	24.8574581	67.2104255
25962	24.8570583	67.2238083
25964	24.870515	67.3695886
25965	24.8509531	67.2623604
25967	24.8251059	67.1733546
25969	24.85541	67.182535
25972	24.8327027	67.22984
25974	24.8457804	67.169249
25984	24.8652711	67.3106836
25985	24.8497513	67.2265469
25992	24.8378894	67.266079
25997	24.8435052	67.1720393
26002	24.859605	67.2123333
26007	24.829197	67.2254497
26009	24.8539752	67.260658
26010	24.869	67.3547013
26012	24.8577051	67.256835
26015	24.8490734	67.2254521
26017	24.8548162	67.2404705
26021	24.8707189	67.2832301
26022	24.8402735	67.2766811
26023	24.8565458	67.3414865
26024	24.8309462	67.1696929
26025	24.8755705	67.366517
26026	24.8528777	67.2044785
26027	24.8464513	67.2048016
26029	24.8341029	67.2229853
26030	24.8353771	67.1672558
26031	24.8530984	67.2623216
26032	24.8365525	67.2405622
26033	24.848704	67.2058752
26037	24.8530613	67.273215
26040	24.8712084	67.3554068
26042	24.8349485	67.2090081
26045	24.824482	67.2577498
26049	24.8351608	67.2268392
26050	24.8367367	67.16783
26055	24.8186248	67.1680463
26056	24.8194164	67.1741533
26057	24.8531403	67.3400519
26058	24.8401965	67.2141158
26059	24.83531	67.167965
26061	24.8725433	67.37059
26062	24.8513783	67.3316617
26063	24.8558533	67.2004592
26066	24.825087	67.2075893
26069	24.832651	67.2282809
26072	24.8409403	67.1650059
26074	24.8394107	67.1842142
26076	24.829345	67.2641417
26079	24.8525509	67.2047563
26081	24.8588814	67.2727416
26082	24.83932	67.2680188
26083	24.8367675	67.1813625
26086	24.8548606	67.341606
26089	24.8621375	67.164768
26091	24.8191866	67.1816815
26092	24.8533342	67.209033
26093	24.8479361	67.2291857
26094	24.872705	67.3670083
26095	24.8430524	67.1773598
26096	24.8283834	67.2536149
26098	24.8606844	67.2800783
26099	24.8583005	67.2077707
26100	24.8708353	67.3655678
26103	24.8532783	67.3326575
26104	24.8518817	67.3396083
26105	24.8378636	67.2061545
26106	24.854445	67.2706862
26108	24.84468	67.2163033
26110	24.8360939	67.1811317
26111	24.850789	67.3406936
26112	24.8706166	67.3614574
26116	24.8342298	67.2363216
26119	24.84889	67.2005168
26120	24.85398	67.26019
26121	24.8688745	67.2809798
26126	24.8356735	67.2609391
26129	24.8325335	67.2322587
26131	24.8391301	67.2679374
26132	24.8433214	67.2006576
26133	24.837128	67.1734211
26134	24.8591447	67.2724776
26135	24.8556833	67.2102474
26136	24.8532689	67.3326157
26137	24.8728489	67.3544153
26138	24.8680099	67.3541582
26139	24.8337297	67.2509747
26141	24.858805	67.19989
26142	24.8323211	67.1726717
26143	24.8732655	67.3649313
26144	24.8318281	67.2443765
26147	24.8334745	67.2431002
26150	24.8436416	67.1721118
26155	24.8522518	67.2617687
26156	24.8562352	67.1941652
26157	24.8705517	67.3614659
26159	24.8545583	67.3368983
26160	24.8378067	67.21681
26161	24.8650087	67.1605469
26163	24.8462732	67.3379945
26165	24.8414365	67.1646678
26166	24.8355691	67.2268646
26167	24.8237674	67.2065122
26168	24.8546095	67.3409956
26169	24.8403563	67.172256
26171	24.8649903	67.2946885
26173	24.8540285	67.2932502
26174	24.8294053	67.2618325
26176	24.8651716	67.2943727
26178	24.825305	67.1793917
26179	24.8377867	67.2180267
26180	24.8553037	67.2106727
26183	24.842695	67.187845
26184	24.8727419	67.3680455
26185	24.8406584	67.1912041
26186	24.819035	67.1687333
26187	24.8511967	67.2704517
26188	24.8650245	67.1632834
26189	24.8204973	67.1750266
26192	24.85078	67.339235
26194	24.8187296	67.1996071
26195	24.8388833	67.2659017
26200	24.8287453	67.1739184
26203	24.8189652	67.1735033
26208	24.8352462	67.243659
26210	24.8525291	67.2043928
26212	24.82697	67.25357
26213	24.8249312	67.1678555
26214	24.8237422	67.1797077
26215	24.8363386	67.1808501
26217	24.84559	67.1852439
26219	24.834805	67.24392
26220	24.8520962	67.3408451
26221	24.8471871	67.2282687
26224	24.8259429	67.2524988
26226	24.870505	67.3722861
26229	24.8567845	67.2591865
26233	24.8727667	67.3630468
26234	24.8328567	67.2316633
26238	24.8358465	67.1819839
26241	24.8478217	67.3399014
26242	24.8741685	67.3672839
26243	24.7862667	67.3412933
26244	24.8404647	67.1771646
26246	24.86041	67.2090742
26248	24.8472962	67.2278223
26251	24.8321453	67.2553771
26256	24.850968	67.1670816
26260	24.86474	67.232545
26262	24.8394581	67.1978741
26263	24.8321567	67.2562317
26264	24.884825	67.257175
26266	24.85731	67.2464082
26267	24.8532177	67.2254749
26269	24.840309	67.2648967
26270	24.8578733	67.2648533
26271	24.85977	67.34669
26272	24.8720335	67.3608986
26273	24.8477117	67.3372783
26275	24.837692	67.1789775
26279	24.838001	67.1793325
26281	24.8302477	67.1747874
26284	24.8259683	67.1700617
26285	24.8311383	67.2282583
26286	24.8558067	67.21195
26291	24.8190862	67.1998325
26292	24.8440979	67.1683236
26294	24.8249733	67.2076881
26295	24.8361264	67.2157804
26296	24.8366056	67.2605812
26297	24.8466717	67.3380183
26299	24.840226	67.2649621
26300	24.8618363	67.2699032
26301	24.865615	67.2819253
26307	24.8689341	67.3597562
26308	24.839454	67.2660069
26311	24.8583947	67.2125192
26316	24.8570713	67.2830359
26318	24.833025	67.215197
26322	24.8345172	67.2369863
26323	24.84669	67.3379868
26327	24.8563516	67.2608166
26331	24.8605417	67.2583229
26334	24.8322663	67.2274284
26335	24.8293291	67.1696286
26337	24.8727415	67.368046
26338	24.8467723	67.2241532
26339	24.8548033	67.2674867
26341	24.8546667	67.276275
26346	24.8385515	67.2660492
26348	24.8548033	67.2602167
26349	24.8553039	67.2121326
26351	24.833825	67.2619267
26353	24.8538865	67.2432168
26354	24.8615074	67.2643567
26357	24.8720675	67.3692213
26358	24.8722864	67.3526027
26359	24.8725866	67.3670766
26361	24.8325243	67.2530938
26368	24.856382	67.1946753
26369	24.83678	67.2485167
26370	24.85696	67.2003643
26374	24.835233	67.1800374
26375	24.857845	67.2027283
26376	24.8354367	67.213005
26377	24.8244971	67.1697099
26381	24.8571845	67.2238671
26382	24.8328317	67.2227617
26383	24.8333659	67.2393257
26384	24.851631	67.2070592
26385	24.8358535	67.1656357
26386	24.8504933	67.260315
26388	24.8528341	67.2035002
26389	24.839165	67.1655317
26393	24.8398053	67.1849074
26396	24.8529631	67.2043453
26401	24.837265	67.2785567
26402	24.8229687	67.1808229
26403	24.8713383	67.3420167
26404	24.858087	67.3422345
26407	24.8269683	67.253595
26409	24.8295657	67.2254504
26411	24.8699436	67.3659506
26413	24.8552914	67.2741421
26415	24.857505	67.21034
26417	24.8618183	67.2168183
26418	24.8454793	67.1957377
26419	24.8560703	67.1939308
26420	24.8530633	67.2619883
26423	24.8642387	67.28353
26424	24.8566796	67.2026113
26427	24.8359042	67.180869
26428	24.82724	67.26406
26429	24.8323133	67.1689633
26430	24.8711229	67.3598926
26431	24.8480383	67.3406817
26433	24.8696036	67.2461726
26435	24.8384041	67.1972726
26441	24.8752083	67.2531867
26442	24.8560617	67.3358867
26443	24.8531333	67.2626767
26448	24.857425	67.2000783
26449	24.8278035	67.2536247
26450	24.8303029	67.167118
26451	24.8598783	67.3324717
26454	24.857822	67.3422072
26455	24.8488163	67.2647829
26457	24.8510842	67.3408162
26460	24.8587762	67.2053436
26461	24.8547967	67.258375
26463	24.8714772	67.3633918
26464	24.8510116	67.2663785
26466	24.8509107	67.2589101
26468	24.8378439	67.2168029
26470	24.8294992	67.2254738
26472	24.8344046	67.2370181
26474	24.857605	67.1972333
26475	24.8470198	67.2292502
26476	24.8583124	67.2138075
26479	24.8256371	67.1793798
26481	24.8393324	67.1863317
26484	24.8632017	67.3395474
26489	24.8499103	67.2255137
26495	24.8332723	67.1737564
26497	24.851275	67.2405874
26498	24.84414	67.18699
26501	24.8320416	67.2256407
26509	24.8357017	67.2345917
26510	24.8343146	67.2361263
26513	24.8273218	67.2598709
26516	24.8285484	67.2598234
26519	24.8308897	67.2298103
26521	24.85705	67.261575
26523	24.8558174	67.2119508
26525	24.8623223	67.27198
26526	24.829965	67.26774
26527	24.85952	67.333732
26528	24.8372102	67.184496
26529	24.8578585	67.3421485
26530	24.8347063	67.1805169
26532	24.8485817	67.3315733
26533	24.8497644	67.2067129
26535	24.8464831	67.2022681
26536	24.8537867	67.2073383
26538	24.8672161	67.3520233
26539	24.860165	67.2641517
26540	24.8602049	67.2020736
26541	24.8692522	67.2820917
26545	24.8402183	67.280065
26548	24.8378754	67.1914325
26549	24.847875	67.3313892
26551	24.8259308	67.1698351
26553	24.8548017	67.3382683
26554	24.8659033	67.3412383
26555	24.8280117	67.22406
26556	24.849844	67.2240226
26557	24.8300433	67.2308466
26561	24.8555717	67.2129248
26562	24.8585282	67.2180122
26564	24.84883	67.200695
26566	24.8329229	67.2287112
26567	24.8651785	67.2347425
26570	24.8511286	67.3393329
26571	24.8480183	67.3393517
26572	24.8541217	67.3354167
26573	24.87246	67.3622167
26574	24.8500431	67.2249898
26575	24.8237996	67.1797295
26576	24.8296233	67.267845
26578	24.8336525	67.2112368
26581	24.8551067	67.2533067
26584	24.8571111	67.2573084
26586	24.8518817	67.3396083
26589	24.8544533	67.225847
26590	24.8368466	67.2066853
26591	24.8554917	67.2390283
26594	24.831041	67.2310536
26599	24.8490117	67.1966517
26601	24.8557103	67.215102
26602	24.8395125	67.1793354
26608	24.8277745	67.2526671
26610	24.8364733	67.26306
26612	24.8558783	67.2159317
26615	24.8552211	67.2106182
26616	24.8488303	67.2660672
26617	24.839147	67.1896116
26618	24.8229239	67.307878
26619	24.8476864	67.1326
26620	24.8461738	67.1971895
26621	24.8490212	67.2284047
26622	24.8499895	67.2246601
26624	24.8393876	67.2689399
26626	24.832381	67.2574685
26627	24.8573498	67.2110151
26630	24.8587367	67.2070067
26632	24.8576002	67.1918
26634	24.8731592	67.3640004
26635	24.8643802	67.266403
26636	24.8394791	67.1842686
26637	24.8250416	67.2076294
26639	24.85618	67.3373533
26643	24.8193294	67.1996955
26644	24.8689017	67.2520467
26647	24.858935	67.335335
26651	24.8438086	67.1696291
26654	24.8238642	67.1797531
26655	24.8443888	67.1747503
26656	24.8700826	67.3532879
26660	24.8373325	67.1885433
26661	24.8562033	67.3382233
26662	24.8567917	67.21279
26663	24.8241748	67.181069
26666	24.8547863	67.2258627
26667	24.8323533	67.1779767
26670	24.8493892	67.1815083
26671	24.8549033	67.3334617
26673	24.8677974	67.3307909
26676	24.8518244	67.1680062
26678	24.8588344	67.198721
26679	24.8380735	67.210146
26680	24.8392083	67.1825917
26683	24.8354686	67.216213
26684	24.8476234	67.3356418
26685	24.8588528	67.2903742
26686	24.8395317	67.2659817
26687	24.8503396	67.2067715
26688	24.83146	67.2311
26690	24.8434446	67.1990243
26694	24.8328159	67.2086476
26695	24.8569683	67.2809892
26696	24.8587008	67.2204577
26698	24.86097	67.2660167
26701	24.8378589	67.1795832
26702	24.8617413	67.2187368
26703	24.8528637	67.2743366
26704	24.8378927	67.1794324
26705	24.8708364	67.3655665
26707	24.8419124	67.1869073
26708	24.8533	67.2630017
26711	24.8391167	67.2660083
26712	24.8656983	67.2943783
26713	24.8432983	67.1884933
26714	24.8493603	67.2234909
26715	24.8360217	67.213365
26716	24.8376667	67.21891
26717	24.8457734	67.1863797
26718	24.8668257	67.2816165
26721	24.834943	67.1810531
26722	24.85203	67.33761
26725	24.827705	67.2524883
26727	24.8387568	67.1792284
26731	24.833096	67.1704493
26732	24.841386	67.1657988
26734	24.8379108	67.1803162
26736	24.8250629	67.207594
26738	24.8334712	67.242486
26742	24.8601583	67.2063833
26744	24.8257467	67.1791283
26745	24.8408499	67.1739607
26748	24.8250873	67.2075891
26749	24.8402937	67.1774675
26750	24.8518167	67.1683404
26752	24.8376382	67.2082348
26754	24.8702673	67.3602106
26761	24.8755469	67.3665131
26764	24.86174	67.2335367
26765	24.8597683	67.3466533
26766	24.8582746	67.1994472
26773	24.8405956	67.1920864
26774	24.8551874	67.3410583
26776	24.8323846	67.2228879
26777	24.8449003	67.196608
26779	24.8270411	67.2525369
26781	24.8597287	67.3332134
26784	24.8518117	67.2403624
26792	24.8707756	67.3724511
26793	24.84989	67.2066467
26794	24.8380899	67.1798262
26795	24.8440717	67.1713048
26797	24.8528733	67.2034732
26800	24.8374691	67.219256
26801	24.847905	67.2118169
26804	24.8538217	67.334125
26805	24.7882905	67.3404401
26806	24.843945	67.2009433
26807	24.8189335	67.17362
26809	24.8391892	67.1655573
26813	24.8385165	67.1658294
26814	24.8651252	67.2832569
26819	24.8560792	67.1934356
26820	24.8269717	67.2535733
26823	24.8560267	67.3360717
26826	24.8310042	67.2310299
26829	24.8292367	67.1696283
26835	24.8245267	67.1770067
26837	24.8732012	67.3641533
26840	24.8468917	67.19499
26841	24.8488741	67.305329
26844	24.8714	67.36006
26846	24.8334408	67.2086736
26847	24.8447367	67.1937667
26850	24.8549033	67.3334617
26852	24.853445	67.265565
26853	24.8381683	67.2682583
26855	24.8584417	67.217335
26856	24.8189594	67.1734583
26858	24.8526767	67.33538
26859	24.8468471	67.1963757
26862	24.8527633	67.33
26863	24.8531367	67.336405
26867	24.8568659	67.195251
26868	24.8704945	67.2464252
